vid,name,authority,field_authority_link
subject,Madoc (Ont.),lcsh,https://id.loc.gov/authorities/names/no2001019590
subject,"Maftun Dunbuli Azerbaijani, ‘Abd al-Razzaq Beyg (1762-1827)",viaf,http://viaf.org/viaf/51578401
subject,magaldrate,mesh,http://id.nlm.nih.gov/mesh/C016545
subject,Magelang (Indonesia),lcsh,https://id.loc.gov/authorities/names/n81072015
subject,Magnesite mines and mining,lcsh,https://id.loc.gov/authorities/subjects/sh2001008384
subject,Magnetism,lcsh,https://id.loc.gov/authorities/subjects/sh85079759
subject,Mahsati Ganjavi,wiki,https://www.wikidata.org/wiki/Q291537
subject,Mahur,wiki,https://www.wikidata.org/wiki/Q1294557
subject,Mailboxes,lcsh,https://id.loc.gov/authorities/subjects/sh85079889
subject,Maine,lcsh,https://id.loc.gov/authorities/names/n79005604
subject,Maintenance and repair,lcsh,https://id.loc.gov/authorities/subjects/sh00007535
subject,"Majd Hamgar Yazdi, Khwaja Majd al-Din ibn Ahmad (1210-1287)",viaf,https://viaf.org/viaf/73765606/
subject,Majorities,lcsh,https://id.loc.gov/authorities/subjects/sh85079982
subject,Malay Archipelago,lcsh,https://id.loc.gov/authorities/subjects/sh85080061
subject,Malay Archipelago--Description and travel,lsch,https://id.loc.gov/authorities/subjects/sh2008115791
subject,Malpractice,lcsh,https://id.loc.gov/authorities/subjects/sh85080191
subject,Malton Airport,wiki,https://www.wikidata.org/wiki/Q242066
subject,Mammals,lcsh,https://id.loc.gov/authorities/subjects/sh85080259
subject,Mammography,mesh,http://id.nlm.nih.gov/mesh/D008327
subject,Man (Christian theology),lcsh,https://id.loc.gov/authorities/subjects/sh85080316.html
subject,Management,lcsh,https://id.loc.gov/authorities/subjects/sh2002007911
subject,Mandalay (Burma),lcsh,https://id.loc.gov/authorities/names/n79082317
subject,Mandelamine,mesh,http://id.nlm.nih.gov/mesh/C023055
subject,Mandolin,lcsh,https://id.loc.gov/authorities/subjects/sh85080452
subject,Manganese mines and mining,lcsh,https://id.loc.gov/authorities/subjects/sh85080495
subject,Manila (Philippines),lcsh,https://id.loc.gov/authorities/names/n79056525
subject,Manitoba,lcsh,https://id.loc.gov/authorities/names/n79079065
subject,Manitoba--Biography,,
subject,Manitoba--Description and travel,lsch,https://id.loc.gov/authorities/subjects/sh2008115815.html
subject,Manitoba--History,lcsh,https://id.loc.gov/authorities/subjects/sh2002011358
subject,Manitoba--Intellectual life--History,,
subject,Manitoba--Politics and government,,
subject,Manitoulin Island (Ont.),lcsh,https://id.loc.gov/authorities/subjects/sh85080572
subject,Maniwaki (Québec),lcsh,https://id.loc.gov/authorities/names/n84211811
subject,"Mann, Dave",wiki,https://www.wikidata.org/wiki/Q5229266
subject,Mantoux test,wiki,https://www.wikidata.org/wiki/Q908699
subject,"Manuel, George, 1921-1989",viaf,http://viaf.org/viaf/293637598
subject,Manufactures,lcsh,https://id.loc.gov/authorities/subjects/sh85080659
subject,Manufacturing industries,lcsh,https://id.loc.gov/authorities/subjects/sh97001369.html
subject,Manufacturing processes,lcsh,https://id.loc.gov/authorities/subjects/sh85080664
subject,Manuscript maps,lcsh,https://id.loc.gov/authorities/subjects/sh85080865.html
subject,Map drawing,lcsh,https://id.loc.gov/authorities/subjects/sh85080836
subject,Map projection,lcsh,https://id.loc.gov/authorities/subjects/sh85080840
subject,"Maple Leaf Gardens (Toronto, Ont.)",wiki,https://www.wikidata.org/wiki/Q1814534
subject,Maps,lcsh,https://id.loc.gov/authorities/subjects/sh99002035
subject,Maps in education,lcsh,https://id.loc.gov/authorities/subjects/sh88001810
subject,Maracas,wiki,https://www.wikidata.org/wiki/Q39777
subject,"Marchand, Jean, 1918-1988",viaf,https://viaf.org/viaf/75303305/
subject,Marching bands,lcsh,https://id.loc.gov/authorities/subjects/sh85081020
subject,"Marcus, Howard",,
subject,Marijuana,lcsh,https://id.loc.gov/authorities/childrensSubjects/sj2021051468
subject,Marijuana--Law and legislation,lcsh,https://id.loc.gov/authorities/subjects/sh85081091
subject,Marines,lcsh,https://id.loc.gov/authorities/subjects/sh85081285
subject,Mariposa Folk Festival,lcsh,https://id.loc.gov/authorities/names/n84227020
subject,Marital property,lcsh,https://id.loc.gov/authorities/subjects/sh85081302
subject,Markets,lcsh,https://id.loc.gov/authorities/childrensSubjects/sj2021052110
subject,Markham (Ont.),lcsh,https://id.loc.gov/authorities/names/n98068444
subject,Marmora (Ont.),lcsh,https://id.loc.gov/authorities/names/n92001068
subject,Marriage,lcsh,https://id.loc.gov/authorities/subjects/sh00006595
subject,Marshes,lcsh,https://id.loc.gov/authorities/childrensSubjects/sj2021054187
subject,Martin Luther King Jr. Day,wiki,https://www.wikidata.org/wiki/Q751738
subject,"Martin, Dean Paul, 1951-1987",viaf,http://viaf.org/viaf/169287892
subject,"Martin, Dick, 1922-2008",viaf,https://viaf.org/viaf/262143893
subject,"Martin, Paul,  1938-",viaf,https://viaf.org/viaf/10667466/
subject,"Martin, Paul, 1901-1984",viaf,https://viaf.org/viaf/17217315
subject,"Marye, Michael Sean",viaf,https://viaf.org/viaf/39338190
subject,Mascouten people,wiki,https://www.wikidata.org/wiki/Q838408
subject,Masons (building trades),lcsh,https://id.loc.gov/authorities/subjects/sh85128341.html
subject,Masques with music,lcsh,https://id.loc.gov/authorities/subjects/sh85081843
subject,Mass media criticism,lcsh,https://id.loc.gov/authorities/subjects/sh85081894
subject,Mass transit,lcsh,https://id.loc.gov/authorities/subjects/sh85077945.html
subject,Massachusetts,lcsh,https://id.loc.gov/authorities/names/n79007084
subject,"Massachusetts--History--New Plymouth, 1620-1691",lcsh,https://id.loc.gov/authorities/subjects/sh85081926
subject,Massey Hall,wiki,https://www.wikidata.org/wiki/Q1122776
subject,Mastectomy,lcsh,https://id.loc.gov/authorities/subjects/sh85081984
subject,"Mastura Kurdistani, Mah Sharaf Khanum (1805-1848)",wiki,https://www.wikidata.org/wiki/Q464670
subject,Materialism,lcsh,https://id.loc.gov/authorities/subjects/sh85082063
subject,Maternity nursing,lcsh,https://id.loc.gov/authorities/subjects/sh85093760
subject,Mathematical physics,lcsh,https://id.loc.gov/authorities/subjects/sh85082129
subject,Mathematicians,lcsh,https://id.loc.gov/authorities/subjects/sh85082138
subject,Mathematics,lcsh,https://id.loc.gov/authorities/subjects/sh85082139
subject,Mathematics--Early works to 1800,lcsh,https://id.loc.gov/authorities/subjects/sh2008107563
subject,Mathematics--Philosophy,lcsh,https://id.loc.gov/authorities/subjects/sh85082153
subject,Mathematics--Terminology,lcsh,https://id.loc.gov/authorities/subjects/sh85082168
subject,Mattawa (Ont.),lcsh,https://id.loc.gov/authorities/names/n2010011634
subject,Maxville (Ont.),lcsh,https://id.loc.gov/authorities/names/nr2001011096
subject,"Maxwell, Janet",,
subject,"Mayre, Michael Sean",,
subject,Mazurkas,lcsh,https://id.loc.gov/authorities/subjects/sh85082460
subject,"McCarthy, James (musician)",,
subject,"McCartney, Paul",lcsh,https://id.loc.gov/authorities/names/n50012135
subject,"McCutcheon, Malcolm Wallace, 1906-",wiki,https://www.wikidata.org/wiki/Q6742694
subject,Mcdonalds,,
subject,"McGuinty, Dalton J",wiki,https://www.wikidata.org/wiki/Q568204
subject,"McGuinty, Dalton, 1955-",viaf,http://viaf.org/viaf/104076748
subject,McLaughlin College (York University),wiki,https://www.wikidata.org/wiki/Q108869158
subject,McLaughlin College Residence (York University),,
subject,"McLuhan, Marshall, 1911-1980",lcsh,https://id.loc.gov/authorities/names/n80126329
subject,"McNicholls, Learie",,
subject,Meaning (Philosophy),lcsh,https://id.loc.gov/authorities/subjects/sh85082692.html
subject,Measles,lcsh,https://id.loc.gov/authorities/subjects/sh85082696
subject,Measles vaccine,lcsh,https://id.loc.gov/authorities/subjects/sh85082698
subject,Mechanic's lien,wiki,https://www.wikidata.org/wiki/Q6804463
subject,Mechanics,lcsh,https://id.loc.gov/authorities/subjects/sh85082767
subject,"Mechanics, Analytic",lcsh,https://id.loc.gov/authorities/subjects/sh85082768
subject,Medalists,lcsh,https://id.loc.gov/authorities/subjects/sh85082802
subject,Medallions (Decorative arts),lcsh,https://id.loc.gov/authorities/subjects/sh85082806
subject,Medals,lcsh,https://id.loc.gov/authorities/subjects/sh85082807
subject,Medals--Canada,lcsh,https://id.loc.gov/authorities/subjects/sh92000416
subject,Medical colleges,lcsh,https://id.loc.gov/authorities/subjects/sh85082898
subject,Medical education,lcsh,https://id.loc.gov/authorities/subjects/sh85082916
subject,Medical ethics,lcsh,https://id.loc.gov/authorities/subjects/sh85082929
subject,Medical ethics -- Religious aspects,lcsh,https://id.loc.gov/authorities/subjects/sh2002008896.html
subject,Medical examinations,lcsh,https://id.loc.gov/authorities/subjects/sh85082934
subject,Medical jurisprudence,lcsh,https://id.loc.gov/authorities/subjects/sh85082955
subject,Medical laws and legislation,lcsh,https://id.loc.gov/authorities/subjects/sh85082964
subject,Medical personnel--Malpractice,lcsh,https://id.loc.gov/authorities/subjects/sh85082989
subject,Medical policy,lcsh,https://id.loc.gov/authorities/subjects/sh85083002
subject,Medical tests (Diagnosis),lcsh,https://id.loc.gov/authorities/subjects/sh85037489.html
subject,Medicine,lcsh,https://id.loc.gov/authorities/subjects/sh85083064
subject,Medicine in literature,lcsh,https://id.loc.gov/authorities/subjects/sh85083194
subject,Medicine--Early works to 1800,lcsh,https://id.loc.gov/authorities/subjects/sh93009493
subject,Medicine--History,lcsh,https://id.loc.gov/authorities/subjects/sh85083080
subject,Medicine--Research,lcsh,https://id.loc.gov/authorities/subjects/sh85083097
subject,Meditation,lcsh,https://id.loc.gov/authorities/subjects/sh85083210
subject,Mediterranean Region,lcsh,https://id.loc.gov/authorities/subjects/sh85083230
subject,Mediterranean Region--Description and travel,lcsh,https://id.loc.gov/authorities/subjects/sh86002688
subject,Mediterranean Sea,lcsh,https://id.loc.gov/authorities/subjects/sh85083236
subject,medley,wiki,https://www.wikidata.org/wiki/Q13582719
subject,Medroxyprogesterone Acetate,mesh,https://id.nlm.nih.gov/mesh/D017258
subject,Meetings,lcsh,https://id.loc.gov/authorities/subjects/sh85083267
subject,"Meissen (Saxony, Germany)--Description and travel",,
subject,Melita (Man.),lcsh,https://id.loc.gov/authorities/names/n88106001
subject,"Memphremagog, Lake, Region (Québec and Vt.)",,
subject,Men,lcsh,https://id.loc.gov/authorities/subjects/sh85083510
subject,"Mendelsohn, Robert S. | Confessions of a medical heretic",viaf,http://viaf.org/viaf/482152200731514400000
subject,Mennonite cooking,lcsh,https://id.loc.gov/authorities/subjects/sh85031865.html
subject,Menopause,lcsh,https://id.loc.gov/authorities/subjects/sh85083590
subject,menorah,wiki,https://www.wikidata.org/wiki/Q170476
subject,Menstruation,lcsh,https://id.loc.gov/authorities/subjects/sh85083604
subject,Menstruation disorders,lcsh,https://id.loc.gov/authorities/subjects/sh85083607.html
subject,Mental illness,lcsh,https://id.loc.gov/authorities/subjects/sh85083643
subject,Mentally ill offenders,lcsh,https://id.loc.gov/authorities/subjects/sh00003171
subject,Meprobamate,mesh,http://id.nlm.nih.gov/mesh/D008620
subject,Merchandising,lcsh,https://id.loc.gov/authorities/subjects/sh85083755
subject,Merritt (B.C.),lcsh,https://id.loc.gov/authorities/names/n97016607
subject,Metaphor,lcsh,https://id.loc.gov/authorities/subjects/sh85084283
subject,Meteorology,lcsh,https://id.loc.gov/authorities/childrensSubjects/sj2021050802
subject,Meteorology--Greenland,lcsh,https://id.loc.gov/authorities/subjects/sh2010101582
subject,Meteors,lcsh,https://id.loc.gov/authorities/subjects/sh85084363
subject,methane emissions,wiki,https://www.wikidata.org/wiki/Q30672844
subject,Methodists--United States,lcsh,https://id.loc.gov/authorities/subjects/sh85084411
subject,Metis,lcsh,https://id.loc.gov/authorities/names/n2002034581
subject,Métis,lcsh,https://id.loc.gov/authorities/subjects/sh88007566.html
subject,Metric system,lcsh,https://id.loc.gov/authorities/subjects/sh85084442
subject,Metric system--Conversion tables,lcsh,https://id.loc.gov/authorities/subjects/sh85084443
subject,Metro Days of Action,,
subject,Metro Hall,wiki,https://www.wikidata.org/wiki/Q1777464
subject,Metropolitan Athenagoras (Kokkinakis) of Eleia,,
subject,Metropolitan government,lcsh,https://id.loc.gov/authorities/subjects/sh85084455
subject,Metropolitan Toronto,wiki,https://www.wikidata.org/wiki/Q1795689
subject,Metropolitan Toronto (Ont.). Police Force,lcsh,https://id.loc.gov/authorities/names/no90015569
subject,Mettayya,wiki,https://en.wikipedia.org/wiki/Maitreya
subject,Mevacor,mesh,http://id.nlm.nih.gov/mesh/D008148
subject,Mexico,lcsh,https://id.loc.gov/authorities/names/n81013960
subject,Mexico--Antiquities,lsch,https://id.loc.gov/authorities/subjects/sh85084538
subject,Mi'kmaq people,wiki,https://www.wikidata.org/wiki/Q495751
subject,Miami (Fla.),lcsh,https://id.loc.gov/authorities/names/n81063248
subject,Mica mines and mining,lcsh,https://id.loc.gov/authorities/subjects/sh85084670
subject,"Michaels, Lorne, 1944-",lcsh,https://id.loc.gov/authorities/names/no98079794
subject,Middle Ages,lcsh,https://id.loc.gov/authorities/subjects/sh85085001
subject,Middle West,lcsh,https://id.loc.gov/authorities/subjects/sh85085029.html
subject,Middlesex (Ont.),lcsh,https://id.loc.gov/authorities/names/n80136720
subject,Midland (Ont.),lcsh,https://id.loc.gov/authorities/names/n87846371
subject,Midways,lcsh,https://id.loc.gov/authorities/subjects/sh93002079
subject,Midwest,lcsh,https://id.loc.gov/authorities/subjects/sh85085029.html
subject,Midwifery,lcsh,https://id.loc.gov/authorities/subjects/sh96006072
subject,"Mighty Sparrow, 1935-",lcsh,https://id.loc.gov/authorities/names/n86124240
subject,Migraine disorders,mesh,http://id.nlm.nih.gov/mesh/D008881
subject,Migration,lcsh,https://id.loc.gov/authorities/subjects/sh00005935
subject,Migrations,lcsh,https://id.loc.gov/authorities/subjects/sh00005937
subject,Mihdi Suhayli (1924-1987),,
subject,"Mihri Haravi, Mihr al-Nisa’ (fifteenth century)",,
subject,"Mikva, Abner J.",lcnaf,https://id.loc.gov/authorities/names/n82164176
subject,"Military ceremonies, honors, and salutes",lcsh,https://id.loc.gov/authorities/subjects/sh85085171
subject,Military facilities,lcsh,https://id.loc.gov/authorities/subjects/sh85085159.html
subject,Military maps,lcsh,https://id.loc.gov/authorities/genreForms/gf2011026396
subject,Military personnel,lcsh,https://id.loc.gov/authorities/subjects/sh85124554.html
subject,Millenarianism,lcsh,https://id.loc.gov/authorities/subjects/sh85085387.html
subject,Millencown,wiki,https://www.wikidata.org/wiki/Q1338793
subject,"Miller, Clinton Ray, 1922-2013",,
subject,Millets,lcsh,https://id.loc.gov/authorities/subjects/sh85085398
subject,"Millichap, Dr. Gordon",,
subject,"Milligan, Shonna",,
subject,Mills and mill-work,lcsh,https://id.loc.gov/authorities/subjects/sh85085422.html
subject,Mind and body,lcsh,https://id.loc.gov/authorities/subjects/sh85085488
subject,Mind and body--Early works to 1800,lcsh,https://id.loc.gov/authorities/subjects/sh85085489
subject,"Minden, Nancy",,
subject,Mineral industries,lcsh,https://id.loc.gov/authorities/subjects/sh85085548
subject,Mineral lands,lcsh,https://id.loc.gov/authorities/subjects/sh85085565.html
subject,Mineralogy,lcsh,https://id.loc.gov/authorities/subjects/sh85085589
subject,Minerals,lcsh,https://id.loc.gov/authorities/childrensSubjects/sj2021051090
subject,Mines and mineral resources,lcsh,https://id.loc.gov/authorities/subjects/sh85085614
subject,"Ming dynasty, 1368-1644",,
subject,Minimum wage,lcsh,https://id.loc.gov/authorities/subjects/sh85144670.html
subject,Mining camps,lcsh,https://id.loc.gov/authorities/subjects/sh95004215.html
subject,Mining claims,lcsh,https://id.loc.gov/authorities/subjects/sh85085707
subject,Mining corporations,lcsh,https://id.loc.gov/authorities/subjects/sh85085708.html
subject,Mining districts,lcsh,https://id.loc.gov/authorities/subjects/sh85085710
subject,Mining geology,lcsh,https://id.loc.gov/authorities/subjects/sh85085716.html
subject,Mining industry,lcsh,https://id.loc.gov/authorities/subjects/sh85085548.html
subject,Mining law,lcsh,https://id.loc.gov/authorities/subjects/sh85085717
subject,Mining law--Canada,lcsh,https://id.loc.gov/authorities/subjects/sh2010101990
subject,Minipress,mesh,http://id.nlm.nih.gov/mesh/D011224
subject,Minoan Society of Cretans,,
subject,Minocin,mesh,http://id.nlm.nih.gov/mesh/D008911
subject,Minstrel shows,lcsh,https://id.loc.gov/authorities/subjects/sh85085877
subject,"Mintz, Alan",,
subject,"Mir Afshar, Huma (b. 1946)",,
subject,"Mir Muhammad Razi Artimani, Mirza Razi (d. 1627)",,
